
2025-10-04 11:49:33,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,8,busstop_8,8,busstop_9,18,108
2025-10-04 11:49:43,busstop_1,6,busstop_2,23,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,8,busstop_8,8,busstop_9,18,104
2025-10-04 11:49:54,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,8,busstop_9,16,98
2025-10-04 11:50:05,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,14,95
2025-10-04 11:50:16,busstop_1,6,busstop_2,19,busstop_3,6,busstop_4,6,busstop_5,6,busstop_6,24,busstop_7,8,busstop_8,9,busstop_9,13,97
2025-10-04 11:50:26,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,96
2025-10-04 11:50:36,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,8,busstop_5,8,busstop_6,23,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 11:50:47,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,10,busstop_5,10,busstop_6,21,busstop_7,0,busstop_8,9,busstop_9,13,90
2025-10-04 11:50:58,busstop_1,7,busstop_2,14,busstop_3,7,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,14,87
2025-10-04 11:51:08,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,15,89
2025-10-04 11:51:18,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,18,93
2025-10-04 11:51:29,busstop_1,8,busstop_2,14,busstop_3,8,busstop_4,7,busstop_5,7,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,22,94
2025-10-04 11:51:40,busstop_1,10,busstop_2,13,busstop_3,10,busstop_4,8,busstop_5,8,busstop_6,18,busstop_7,0,busstop_8,10,busstop_9,23,100
2025-10-04 11:51:51,busstop_1,10,busstop_2,15,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,20,busstop_7,0,busstop_8,11,busstop_9,22,108
2025-10-04 11:52:02,busstop_1,10,busstop_2,18,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,21,busstop_7,0,busstop_8,11,busstop_9,23,113
2025-10-04 11:52:12,busstop_1,10,busstop_2,17,busstop_3,10,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,21,86
2025-10-04 11:52:22,busstop_1,7,busstop_2,16,busstop_3,7,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,20,75
2025-10-04 11:52:33,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,22,81
2025-10-04 11:52:43,busstop_1,9,busstop_2,15,busstop_3,9,busstop_4,8,busstop_5,8,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,22,78
2025-10-04 11:52:53,busstop_1,9,busstop_2,15,busstop_3,9,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,24,76
2025-10-04 11:53:04,busstop_1,11,busstop_2,15,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,22,76
2025-10-04 11:53:15,busstop_1,11,busstop_2,18,busstop_3,11,busstop_4,3,busstop_5,3,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,23,78
2025-10-04 11:53:25,busstop_1,11,busstop_2,19,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,21,80
2025-10-04 11:53:36,busstop_1,8,busstop_2,19,busstop_3,8,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,22,75
2025-10-04 11:53:46,busstop_1,8,busstop_2,19,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,22,77
2025-10-04 11:53:57,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,8,busstop_9,20,72
2025-10-04 11:54:07,busstop_1,8,busstop_2,12,busstop_3,8,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,18,61
2025-10-04 11:54:17,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,19,69
2025-10-04 11:54:28,busstop_1,9,busstop_2,18,busstop_3,9,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,19,71
2025-10-04 11:54:38,busstop_1,10,busstop_2,19,busstop_3,10,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,20,73
2025-10-04 11:54:49,busstop_1,9,busstop_2,22,busstop_3,9,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,21,75
2025-10-04 11:54:59,busstop_1,10,busstop_2,23,busstop_3,10,busstop_4,7,busstop_5,7,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,23,86
2025-10-04 11:55:10,busstop_1,10,busstop_2,23,busstop_3,10,busstop_4,7,busstop_5,7,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,23,86
2025-10-04 11:55:20,busstop_1,11,busstop_2,21,busstop_3,11,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,20,87
2025-10-04 11:55:31,busstop_1,11,busstop_2,18,busstop_3,11,busstop_4,10,busstop_5,10,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,22,88
2025-10-04 11:55:41,busstop_1,9,busstop_2,19,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,19,80
2025-10-04 11:55:52,busstop_1,10,busstop_2,17,busstop_3,10,busstop_4,8,busstop_5,8,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,19,78
2025-10-04 11:56:02,busstop_1,9,busstop_2,18,busstop_3,9,busstop_4,8,busstop_5,8,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,18,76
2025-10-04 11:56:13,busstop_1,9,busstop_2,17,busstop_3,9,busstop_4,8,busstop_5,8,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,19,76
2025-10-04 11:56:23,busstop_1,10,busstop_2,16,busstop_3,10,busstop_4,8,busstop_5,8,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,18,76
2025-10-04 11:56:33,busstop_1,9,busstop_2,18,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,16,76
2025-10-04 11:56:44,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,10,busstop_5,10,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,14,74
2025-10-04 11:56:54,busstop_1,8,busstop_2,15,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,5,busstop_9,15,69
2025-10-04 11:57:04,busstop_1,8,busstop_2,15,busstop_3,8,busstop_4,13,busstop_5,13,busstop_6,0,busstop_7,0,busstop_8,5,busstop_9,17,79
2025-10-04 11:57:15,busstop_1,8,busstop_2,17,busstop_3,8,busstop_4,12,busstop_5,12,busstop_6,0,busstop_7,0,busstop_8,5,busstop_9,20,82
2025-10-04 11:57:25,busstop_1,10,busstop_2,18,busstop_3,10,busstop_4,13,busstop_5,13,busstop_6,0,busstop_7,0,busstop_8,5,busstop_9,20,89
2025-10-04 11:57:35,busstop_1,13,busstop_2,20,busstop_3,13,busstop_4,12,busstop_5,12,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,22,98
2025-10-04 11:57:45,busstop_1,13,busstop_2,20,busstop_3,13,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,6,busstop_9,25,95
2025-10-04 11:57:56,busstop_1,15,busstop_2,23,busstop_3,15,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,26,96
2025-10-04 11:58:06,busstop_1,16,busstop_2,19,busstop_3,16,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,25,93
2025-10-04 11:58:17,busstop_1,16,busstop_2,21,busstop_3,16,busstop_4,7,busstop_5,7,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,27,101
2025-10-04 14:33:46,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,6,busstop_8,8,busstop_9,13,83
2025-10-04 14:33:56,busstop_1,7,busstop_2,19,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,18,busstop_7,8,busstop_8,8,busstop_9,18,95
2025-10-04 14:34:06,busstop_1,8,busstop_2,22,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,10,busstop_8,8,busstop_9,23,114
2025-10-04 14:34:16,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,28,busstop_7,9,busstop_8,8,busstop_9,23,118
2025-10-04 14:34:27,busstop_1,8,busstop_2,21,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,9,busstop_8,8,busstop_9,19,112
2025-10-04 14:34:37,busstop_1,6,busstop_2,20,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,26,busstop_7,8,busstop_8,8,busstop_9,18,102
2025-10-04 14:34:48,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,24,busstop_7,8,busstop_8,8,busstop_9,17,100
2025-10-04 14:34:59,busstop_1,6,busstop_2,22,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,14,96
2025-10-04 14:35:09,busstop_1,6,busstop_2,20,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,8,busstop_8,7,busstop_9,13,95
2025-10-04 14:35:20,busstop_1,6,busstop_2,18,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,99
2025-10-04 14:35:30,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,96
2025-10-04 14:35:41,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,8,busstop_5,8,busstop_6,23,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 14:35:51,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,10,busstop_5,10,busstop_6,22,busstop_7,0,busstop_8,9,busstop_9,13,91
2025-10-04 14:36:02,busstop_1,7,busstop_2,15,busstop_3,7,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,13,87
2025-10-04 14:36:13,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,15,90
2025-10-04 14:36:24,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,17,91
2025-10-04 14:36:34,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,19,94
2025-10-04 14:49:59,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,6,busstop_8,8,busstop_9,13,83
2025-10-04 15:47:59,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,13,84
2025-10-04 15:48:40,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,13,84
2025-10-04 15:48:50,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,19,busstop_7,8,busstop_8,8,busstop_9,19,99
2025-10-04 15:49:01,busstop_1,8,busstop_2,22,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,10,busstop_8,8,busstop_9,24,115
2025-10-04 15:49:11,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,28,busstop_7,9,busstop_8,8,busstop_9,23,118
2025-10-04 15:49:22,busstop_1,8,busstop_2,23,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,9,busstop_8,8,busstop_9,19,114
2025-10-04 15:49:32,busstop_1,6,busstop_2,20,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,26,busstop_7,8,busstop_8,8,busstop_9,18,102
2025-10-04 15:49:42,busstop_1,6,busstop_2,22,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,15,97
2025-10-04 15:49:52,busstop_1,6,busstop_2,20,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,8,busstop_8,7,busstop_9,13,95
2025-10-04 15:50:03,busstop_1,6,busstop_2,16,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 15:50:13,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,8,busstop_5,8,busstop_6,23,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 15:50:24,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,10,busstop_5,10,busstop_6,22,busstop_7,0,busstop_8,9,busstop_9,13,91
2025-10-04 15:50:34,busstop_1,7,busstop_2,15,busstop_3,7,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,6,busstop_9,13,86
2025-10-04 15:50:44,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,15,90
2025-10-04 15:50:54,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,18,92
2025-10-04 15:51:05,busstop_1,8,busstop_2,14,busstop_3,8,busstop_4,8,busstop_5,8,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,22,96
2025-10-04 15:51:15,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,8,busstop_5,8,busstop_6,19,busstop_7,0,busstop_8,8,busstop_9,23,95
2025-10-04 15:51:25,busstop_1,10,busstop_2,15,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,20,busstop_7,0,busstop_8,11,busstop_9,22,108
2025-10-04 15:51:35,busstop_1,10,busstop_2,17,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,20,busstop_7,0,busstop_8,11,busstop_9,22,110
2025-10-04 15:51:46,busstop_1,10,busstop_2,18,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,25,busstop_7,0,busstop_8,10,busstop_9,22,115
2025-10-04 15:51:56,busstop_1,8,busstop_2,16,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,21,78
2025-10-04 15:52:06,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,22,81
2025-10-04 15:52:16,busstop_1,9,busstop_2,15,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,22,80
2025-10-04 15:52:26,busstop_1,9,busstop_2,15,busstop_3,9,busstop_4,5,busstop_5,5,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,24,76
2025-10-04 15:52:37,busstop_1,11,busstop_2,15,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,22,76
2025-10-04 15:52:47,busstop_1,11,busstop_2,18,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,24,81
2025-10-04 15:52:57,busstop_1,11,busstop_2,19,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,22,81
2025-10-04 15:53:07,busstop_1,8,busstop_2,19,busstop_3,8,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,10,busstop_9,23,76
2025-10-04 15:53:34,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,13,84
2025-10-04 15:53:44,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,19,busstop_7,8,busstop_8,8,busstop_9,19,99
2025-10-04 15:53:54,busstop_1,8,busstop_2,23,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,27,busstop_7,10,busstop_8,8,busstop_9,23,117
2025-10-04 15:54:05,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,10,busstop_8,8,busstop_9,21,118
2025-10-04 15:54:15,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,8,busstop_8,8,busstop_9,18,108
2025-10-04 15:54:25,busstop_1,6,busstop_2,22,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,24,busstop_7,8,busstop_8,8,busstop_9,17,101
2025-10-04 15:54:35,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,14,95
2025-10-04 15:54:46,busstop_1,6,busstop_2,18,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,99
2025-10-04 15:54:57,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,8,busstop_5,8,busstop_6,23,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 15:55:07,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,10,busstop_5,10,busstop_6,20,busstop_7,0,busstop_8,9,busstop_9,13,89
2025-10-04 15:55:18,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,21,busstop_7,0,busstop_8,7,busstop_9,15,90
2025-10-04 15:55:28,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,20,busstop_7,0,busstop_8,7,busstop_9,18,92
2025-10-04 15:55:39,busstop_1,8,busstop_2,13,busstop_3,8,busstop_4,8,busstop_5,8,busstop_6,21,busstop_7,0,busstop_8,8,busstop_9,22,96
2025-10-04 15:55:50,busstop_1,10,busstop_2,15,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,20,busstop_7,0,busstop_8,11,busstop_9,22,108
2025-10-04 15:56:00,busstop_1,10,busstop_2,18,busstop_3,10,busstop_4,10,busstop_5,10,busstop_6,21,busstop_7,0,busstop_8,10,busstop_9,23,112
2025-10-04 15:56:11,busstop_1,8,busstop_2,16,busstop_3,8,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,8,busstop_9,21,79
2025-10-04 15:56:21,busstop_1,9,busstop_2,16,busstop_3,9,busstop_4,9,busstop_5,9,busstop_6,0,busstop_7,0,busstop_8,7,busstop_9,22,81
2025-10-04 15:56:31,busstop_1,9,busstop_2,15,busstop_3,9,busstop_4,6,busstop_5,6,busstop_6,0,busstop_7,0,busstop_8,8,busstop_9,25,78
2025-10-04 15:56:42,busstop_1,11,busstop_2,15,busstop_3,11,busstop_4,4,busstop_5,4,busstop_6,0,busstop_7,0,busstop_8,9,busstop_9,22,76
2025-10-04 15:57:09,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,15,86
2025-10-04 15:57:20,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,19,busstop_7,9,busstop_8,8,busstop_9,22,103
2025-10-04 15:57:30,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,28,busstop_7,10,busstop_8,9,busstop_9,23,120
2025-10-04 15:57:41,busstop_1,8,busstop_2,23,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,9,busstop_8,8,busstop_9,19,114
2025-10-04 15:57:51,busstop_1,7,busstop_2,19,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,28,busstop_7,8,busstop_8,8,busstop_9,18,105
2025-10-04 15:58:02,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,24,busstop_7,8,busstop_8,8,busstop_9,16,99
2025-10-04 15:58:12,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,24,busstop_7,8,busstop_8,7,busstop_9,14,96
2025-10-04 15:58:22,busstop_1,6,busstop_2,16,busstop_3,6,busstop_4,7,busstop_5,7,busstop_6,24,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 15:58:33,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,8,busstop_5,8,busstop_6,23,busstop_7,9,busstop_8,9,busstop_9,13,97
2025-10-04 15:58:43,busstop_1,6,busstop_2,15,busstop_3,6,busstop_4,11,busstop_5,11,busstop_6,20,busstop_7,0,busstop_8,8,busstop_9,13,90
2025-10-04 18:00:40,busstop_1,6,busstop_2,17,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,13,84
2025-10-04 18:00:50,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,19,busstop_7,8,busstop_8,8,busstop_9,19,99
2025-10-04 18:01:01,busstop_1,8,busstop_2,23,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,27,busstop_7,10,busstop_8,8,busstop_9,23,117
2025-10-04 18:01:11,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,10,busstop_8,8,busstop_9,21,118
2025-10-04 18:01:22,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,8,busstop_8,8,busstop_9,18,108
2025-10-04 18:01:32,busstop_1,6,busstop_2,23,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,25,busstop_7,8,busstop_8,8,busstop_9,18,104
2025-10-04 18:01:42,busstop_1,6,busstop_2,22,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,15,97
2025-10-04 18:01:53,busstop_1,6,busstop_2,21,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,23,busstop_7,8,busstop_8,7,busstop_9,14,95
2025-10-04 23:03:31,busstop_1,5,busstop_2,16,busstop_3,5,busstop_4,5,busstop_5,5,busstop_6,16,busstop_7,6,busstop_8,8,busstop_9,12,78
2025-10-04 23:03:42,busstop_1,6,busstop_2,18,busstop_3,6,busstop_4,5,busstop_5,5,busstop_6,17,busstop_7,7,busstop_8,8,busstop_9,17,89
2025-10-04 23:03:53,busstop_1,7,busstop_2,21,busstop_3,7,busstop_4,5,busstop_5,5,busstop_6,19,busstop_7,8,busstop_8,8,busstop_9,19,99
2025-10-04 23:04:04,busstop_1,8,busstop_2,22,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,24,busstop_7,10,busstop_8,8,busstop_9,23,113
2025-10-04 23:04:14,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,28,busstop_7,10,busstop_8,8,busstop_9,23,119
2025-10-04 23:04:25,busstop_1,8,busstop_2,24,busstop_3,8,busstop_4,5,busstop_5,5,busstop_6,29,busstop_7,10,busstop_8,8,busstop_9,21,118
